id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license,city
1301976138679704874,Hospedaje cerca de la Playa,379846908,Maria,POBLATS MARITIMS,LA MALVA-ROSA,39.47947,-0.33242,Entire home/apt,145.0,2,0,2000-01-01,0,5,183,0,Sin datos,Valencia
1302207187469963189,Apartamento loft con terraza en el Cabañal,5203919,Eva,POBLATS MARITIMS,CABANYAL-CANYAMELAR,39.47051873387813,-0.327453458672684,Entire home/apt,91.0,5,0,2000-01-01,0,1,27,0,Sin datos,Valencia
1302933130878452366,Room Turia,125742381,Milagro,QUATRE CARRERES,MONT-OLIVET,39.46060719046928,-0.3618618473410606,Private room,89.0,3,0,2000-01-01,0,3,76,0,Sin datos,Valencia
1302939246505231281,Room Ciencias,125742381,Milagro,QUATRE CARRERES,MONT-OLIVET,39.46032969857251,-0.3618531301617622,Private room,53.214285714285715,3,0,2000-01-01,0,3,0,0,Sin datos,Valencia
1303513511138188675,¡Encanto en el corazón de Valencia!,665185354,Sergio,CIUTAT VELLA,SANT FRANCESC,39.47122,-0.37343,Entire home/apt,136.0,4,0,2000-01-01,0,2,102,0,Sin datos,Valencia
1303519547173568958,Amplia habitación individual,460513843,Antonio,QUATRE CARRERES,MALILLA,39.447556167654255,-0.3792131109231234,Private room,53.0,90,0,2000-01-01,0,5,52,0,Sin datos,Valencia
1303522347322381556,1 bedroom apartment in El Carmen,514226051,Jesus,CIUTAT VELLA,EL CARME,39.4810458667268,-0.3805268595795102,Entire home/apt,167.58064516129033,11,0,2000-01-01,0,8,10,0,Sin datos,Valencia
1303613891821078662,Santa Clara II,543129726,Natalia,CIUTAT VELLA,SANT FRANCESC,39.46851,-0.37651,Entire home/apt,112.0,1,0,2000-01-01,0,25,221,0,Sin datos,Valencia
1303814699789563571,Duerme y disfruta de las fallas,499167025,Luis Andres,EXTRAMURS,EL BOTANIC,39.471706900408826,-0.3844993639852577,Private room,90.0,2,0,2000-01-01,0,1,7,0,Sin datos,Valencia
1304193921460373951,Habitación individual,460513843,Antonio,QUATRE CARRERES,MALILLA,39.44755015204543,-0.3794128738888963,Private room,10.0,90,0,2000-01-01,0,5,241,0,Sin datos,Valencia
1304236319171918913,Yard Patraix A by Concept Flats,665356211,Carlos,PATRAIX,PATRAIX,39.46281372863064,-0.3904706226957727,Private room,104.0,1,0,2000-01-01,0,3,326,0,HV-1554,Valencia
1304294198393327534,Yard Patraix B by Concept Flats,665356211,Carlos,PATRAIX,PATRAIX,39.46422,-0.39057,Private room,104.0,1,0,2000-01-01,0,3,315,0,HV-1554,Valencia
1304311747153804602,Harmony Stay Apartment,387382311,Pedro,JESUS,L'HORT DE SENABRE,39.45517343356159,-0.3886912122417272,Entire home/apt,87.0,2,0,2000-01-01,0,4,0,0,Sin datos,Valencia
1304546275262801734,1 Estudio 80 m2 Torres de Serranos,63188881,Angel,LA SAIDIA,MORVEDRE,39.4840869,-0.3733692,Entire home/apt,90.0,1,0,2000-01-01,0,2,325,0,Sin datos,Valencia
1304578642116001691,Habitación encantadora,106923526,Katherin,JESUS,L'HORT DE SENABRE,39.45337,-0.38928,Private room,86.0,1,0,2000-01-01,0,1,365,0,Sin datos,Valencia
1304978290516533670,Habitación en lugar estratégico,259004473,Bertha Julia,EXTRAMURS,LA PETXINA,39.47499,-0.39247,Private room,19.0,182,0,2000-01-01,0,1,365,0,Sin datos,Valencia
1305955207763050411,3-Bedrooms Apartment near Malvarosa Beach,665576462,Alexander,POBLATS MARITIMS,EL GRAU,39.45797,-0.33449,Entire home/apt,100.0,5,0,2000-01-01,0,11,18,0,Sin datos,Valencia
1306604086032221774,Habitación B. Zona Palacio de Congresos,664230721,Alexis,BENICALAP,CIUTAT FALLERA,39.49875,-0.40083,Private room,36.0,1,0,2000-01-01,0,3,343,0,Sin datos,Valencia
1306638641062710020,Habitación C. Zona Palacio de los Congresos,664230721,Alexis,POBLATS DE L'OEST,BENIFERRI,39.49673,-0.39932,Private room,32.0,1,0,2000-01-01,0,3,342,0,Sin datos,Valencia
1307770377722300002,Habitación Doble - 6 -,87093496,David,POBLATS MARITIMS,EL GRAU,39.4601879,-0.3398715,Private room,140.0,1,0,2000-01-01,0,2,217,0,Sin datos,Valencia
1308059663228695236,2-Bedrooms Apartment near City of Arts & Science,513997824,Yana,QUATRE CARRERES,MONT-OLIVET,39.45998217286284,-0.3603585955569678,Entire home/apt,150.23809523809524,5,0,2000-01-01,0,13,0,0,Sin datos,Valencia
1308669377957623912,"Apartamento ""Ciutat Vella""",666328841,Maria Alejandra,CIUTAT VELLA,SANT FRANCESC,39.47126553336678,-0.3783063177909906,Entire home/apt,232.04545454545453,1,0,2000-01-01,0,1,223,0,VT-38131-V,Valencia
1308827251646797313,Piso,142348833,Lachezar,LA SAIDIA,TRINITAT,39.48543875213301,-0.3686397895216942,Entire home/apt,90.0,30,0,2000-01-01,0,3,234,0,Sin datos,Valencia
1309223714915716139,The Trafalgar Apartment 06 by Florit Flats,42125633,Marta,CAMINS AL GRAU,AIORA,39.46368086422359,-0.3435557082649372,Entire home/apt,129.0,1,0,2000-01-01,0,48,267,0,VT-55182-V,Valencia
1309223791917582762,The Trafalgar Apartment 05 by Florit Flats,42125633,Marta,CAMINS AL GRAU,LA CREU DEL GRAU,39.463499522806856,-0.345291046851569,Entire home/apt,138.0,1,0,2000-01-01,0,48,265,0,VT-55181-V,Valencia
1309223976498727246,The Trafalgar Apartment 07 by Florit Flats,42125633,Marta,CAMINS AL GRAU,LA CREU DEL GRAU,39.463435411583845,-0.3448197655175231,Entire home/apt,90.0,1,0,2000-01-01,0,48,282,0,VT-55183-V,Valencia
1309264043206106448,Moderno y cómodo apartamento,400264625,Citizentral,CIUTAT VELLA,LA SEU,39.4757617,-0.3766588,Entire home/apt,242.0,1,0,2000-01-01,0,8,261,0,Sin datos,Valencia
1309591426419662428,Apartamento familiar de 2 dormitorios planta baja,661771430,Ricardo,POBLATS MARITIMS,EL GRAU,39.460203,-0.333989,Entire home/apt,153.0,1,0,2000-01-01,0,7,151,0,VT-56714-V,Valencia
1309616966893178424,Luminoso apartamento de 2 dormitorios con balcón,661771430,Ricardo,POBLATS MARITIMS,EL GRAU,39.460203,-0.333989,Entire home/apt,167.0,1,0,2000-01-01,0,7,112,0,VT-56715-V,Valencia
1309632221789284551,Amplio apartamento de 3 dormitorios y 2 baños,661771430,Ricardo,POBLATS MARITIMS,EL GRAU,39.460203,-0.333989,Entire home/apt,186.0,1,0,2000-01-01,0,7,128,0,VT-56716-V,Valencia
1309669203167755450,Encantador apartamento de 2 dormitorios con balcón,661771430,Ricardo,POBLATS MARITIMS,EL GRAU,39.460203,-0.333989,Entire home/apt,167.0,1,0,2000-01-01,0,7,124,0,VT-56718-V,Valencia
1310071354016870093,Loft en Ciudad vieja Valencia,154659186,Julian Ignacio,CIUTAT VELLA,EL PILAR,39.47148,-0.38199,Entire home/apt,106.0,3,0,2000-01-01,0,11,156,0,VT 38030V,Valencia
1310645853181472645,"Apartamento para 5, minimo 11 noches.",356961806,Jorge,CIUTAT VELLA,LA XEREA,39.47515489526532,-0.3706789650817832,Entire home/apt,262.0,11,0,2000-01-01,0,1,332,0,Sin datos,Valencia
1310768639376816076,Archiduque Carlos,543129726,Natalia,PATRAIX,PATRAIX,39.46615,-0.39333,Entire home/apt,93.0,1,0,2000-01-01,0,25,236,0,Sin datos,Valencia
1311037909843377195,casa Cabanyal Playa Azul Cobalto,666852475,Belen Alexandra,POBLATS MARITIMS,CABANYAL-CANYAMELAR,39.47128,-0.32797,Entire home/apt,144.0,1,0,2000-01-01,0,2,235,0,Sin datos,Valencia
1311059417355132474,casa Cabanyal La Playa,666852475,Belen Alexandra,POBLATS MARITIMS,CABANYAL-CANYAMELAR,39.4708169632622,-0.3298797165391769,Entire home/apt,117.0,1,0,2000-01-01,0,2,301,0,Sin datos,Valencia
1314353095948928461,Habitación con baño privado II,666616719,Modesta,LA SAIDIA,TRINITAT,39.48515899861376,-0.3640066464493597,Private room,28.0,1,0,2000-01-01,0,1,14,0,Sin datos,Valencia
1314453678216766457,VLC HOST - Reina 168 2,661596891,Cristina,POBLATS MARITIMS,CABANYAL-CANYAMELAR,39.47103401323188,-0.327269237918358,Entire home/apt,120.0,3,0,2000-01-01,0,11,61,0,Sin datos,Valencia
1314493544489146114,Habitación con baño privado,436107449,Manuel,JESUS,LA CREU COBERTA,39.44909,-0.38619,Private room,27.0,4,0,2000-01-01,0,1,88,0,Sin datos,Valencia
1314497376660116041,Mini suite algodón I baño privado I centro ciudad,656253974,Rebeca,CIUTAT VELLA,SANT FRANCESC,39.47247859697746,-0.3760760564876414,Private room,91.0,1,0,2000-01-01,0,10,87,0,Sin datos,Valencia
1314614658672477462,Aroma D’ Valencia,23466488,Martin,LA SAIDIA,MORVEDRE,39.48611193494494,-0.3778125544322522,Entire home/apt,288.0,3,0,2000-01-01,0,1,186,0,Sin datos,Valencia
1315093168947371418,Reina Deluxe. WiFi + A/C,14182776,Alberto,CIUTAT VELLA,LA SEU,39.47474441498477,-0.3760934231986622,Entire home/apt,268.0,1,0,2000-01-01,0,68,270,0,Sin datos,Valencia
1315321817432128609,Habitación S Fallas  Centro  Valencia,473092239,Viviane,EXTRAMURS,ARRANCAPINS,39.46876708226193,-0.388279893556314,Private room,44.0,1,0,2000-01-01,0,5,83,0,Sin datos,Valencia
1315339207560364318,Habitación grande y acogedora,507425154,Carmen Elizabeth,QUATRE CARRERES,EN CORTS,39.45490236936461,-0.3728958896495574,Private room,57.0,1,0,2000-01-01,0,3,321,0,Sin datos,Valencia
1315765903026152779,Near Turia and 10 min to Center,517981760,María,CAMPANAR,LES TENDETES,39.48184643688511,-0.3863798041390642,Private room,34.0,11,0,2000-01-01,0,6,91,0,Sin datos,Valencia
1315837571462876066,Luxury Apartment In The City Center,201741093,Your.Rentals,CIUTAT VELLA,LA SEU,39.4745365,-0.3765687,Entire home/apt,212.64285714285714,4,0,2000-01-01,0,4,218,0,Sin datos,Valencia
1315967594682391728,Mía Valencia Marina,477994789,Javier,QUATRE CARRERES,EN CORTS,39.45394915906812,-0.3718423470854759,Private room,51.0,1,0,2000-01-01,0,1,345,0,Sin datos,Valencia
1316193372138232162,Bright spacious luxury apartment,764863,Alfredo,EL PLA DEL REAL,JAUME ROIG,39.4817188,-0.3641676,Entire home/apt,332.0,5,0,2000-01-01,0,1,186,0,Sin datos,Valencia
1316491983150793509,Habitación cerca del metro,313528602,Gemma,L'OLIVERETA,NOU MOLES,39.47160898255096,-0.4048343975415614,Private room,62.833333333333336,11,0,2000-01-01,0,1,336,0,Sin datos,Valencia
1317207770078226173,Large Private Room near The CIty of Arts and Beach,665576462,Alexander,POBLATS MARITIMS,EL GRAU,39.46019663707742,-0.3375957453348026,Private room,45.0,5,0,2000-01-01,0,11,16,0,Sin datos,Valencia
1318140352863033054,Habitación Doble/Baño compartido en Ruzafa,668402143,Maria Isabel,L'EIXAMPLE,RUSSAFA,39.45699660368328,-0.3766331076622009,Private room,50.0,3,0,2000-01-01,0,2,199,0,Sin datos,Valencia
1318182191911409029,Loft 1 independiente piscina compartida Valencia,114998549,Ludovig,QUATRE CARRERES,MONT-OLIVET,39.4577964,-0.3674184,Entire home/apt,135.0,1,0,2000-01-01,0,5,126,0,VT-48054-V,Valencia
1319504169009915578,1 centro ciudad apartamento,578880443,Hennadii,QUATRE CARRERES,MALILLA,39.45568,-0.37649,Entire home/apt,238.0,1,0,2000-01-01,0,5,350,0,Sin datos,Valencia
1320270906841341784,Habitación Doble/Litera,668402143,Maria Isabel,L'EIXAMPLE,RUSSAFA,39.45709,-0.37652,Private room,42.0,3,0,2000-01-01,0,2,172,0,Sin datos,Valencia
1320294806937567836,"Loft en Patraix, Valencia",546618234,Ricardo,PATRAIX,VARA DE QUART,39.46070679063368,-0.41250221650293,Entire home/apt,87.0,2,0,2000-01-01,0,1,333,0,Sin datos,Valencia
1321016920224033513,Emblemático Mercado de Colón,128151199,Inmaculada,L'EIXAMPLE,EL PLA DEL REMEI,39.46934,-0.36768,Entire home/apt,205.0,7,0,2000-01-01,0,2,90,0,VT-39351-V,Valencia
1321154014573704638,"Sunny, Spacious Apartment with Terrace",262278955,Anna,POBLATS MARITIMS,CABANYAL-CANYAMELAR,39.4674,-0.33393,Entire home/apt,84.0,1,0,2000-01-01,0,1,6,0,Sin datos,Valencia
1321593718673893214,Queen room,669235297,Klisman,RASCANYA,ELS ORRIOLS,39.49667352693117,-0.3700436707111442,Private room,74.0,3,0,2000-01-01,0,1,365,0,Sin datos,Valencia
1322271460611183394,Acogedor piso en centro Valencia,104348482,Pilar,CIUTAT VELLA,LA XEREA,39.47349,-0.37082,Entire home/apt,117.0,2,0,2000-01-01,0,9,266,0,Sin datos,Valencia
1322422498900323541,"Salom 5, Apart C",518069614,Kozakevych,JESUS,LA RAIOSA,39.45772,-0.38582,Entire home/apt,159.0,1,0,2000-01-01,0,6,349,0,Sin datos,Valencia
1322546923996028425,Coqueto Estudio Tipo Loft II,578834646,Silvia,L'OLIVERETA,NOU MOLES,39.47355,-0.40035,Entire home/apt,100.0,30,0,2000-01-01,0,5,218,0,Sin datos,Valencia
1322988933435961388,Ciudad  de las Artes Cerca de todo,312667010,Liliana,QUATRE CARRERES,CIUTAT DE LES ARTS I DE LES CIENCIES,39.45578,-0.35814,Private room,73.0,2,0,2000-01-01,0,1,179,0,Sin datos,Valencia
1323020058126716164,A (va070.2.7) Th Mediterranean Suites 7,97229818,Travel Habitat,CAMINS AL GRAU,AIORA,39.46233,-0.33827,Entire home/apt,203.0,1,0,2000-01-01,0,60,319,0,Sin datos,Valencia
1324406938651538664,Apartamento Malvarrosa,657440161,Rachelle Khriseth,POBLATS MARITIMS,LA MALVA-ROSA,39.47759,-0.32834,Entire home/apt,10000.0,1,0,2000-01-01,0,4,358,0,VT-37909-V,Valencia
1324733958425515234,Loft 2 independiente piscina compartida Valencia,114998549,Ludovig,QUATRE CARRERES,MONT-OLIVET,39.4578,-0.36742,Entire home/apt,134.0,1,0,2000-01-01,0,5,121,0,VT-48055-V,Valencia
1324754014593496069,Loft 4 independiente piscina compartida Valencia,114998549,Ludovig,QUATRE CARRERES,MONT-OLIVET,39.4578,-0.36742,Entire home/apt,139.0,1,0,2000-01-01,0,5,145,0,VT-48057-V,Valencia
1325174307614869551,Spacious villa with lovely balcony,270230553,Linda - BELVILLA,CIUTAT VELLA,SANT FRANCESC,39.47281,-0.37627,Entire home/apt,140.0,1,0,2000-01-01,0,1,365,0,Sin datos,Valencia
1325564493017575777,chambre 2,3823429,Marina,QUATRE CARRERES,EN CORTS,39.45545,-0.37292,Private room,51.0,3,0,2000-01-01,0,3,21,0,Sin datos,Valencia
1325632719840765851,Artes y ciencias A3,195184288,Astrocornucopia S.L,QUATRE CARRERES,CIUTAT DE LES ARTS I DE LES CIENCIES,39.45495,-0.35792,Entire home/apt,312.0,1,0,2000-01-01,0,5,361,0,Sin datos,Valencia
1326134759756786770,Room near popular city beach,264879786,Zoryana,POBLATS MARITIMS,LA MALVA-ROSA,39.4786,-0.32771,Private room,52.0,4,0,2000-01-01,0,3,250,0,Sin datos,Valencia
1326209621372577661,Habitación Individual Playa y Fallas,370933518,Nohaila,POBLATS MARITIMS,LA MALVA-ROSA,39.48407,-0.33108,Private room,36.0,1,0,2000-01-01,0,1,362,0,Sin datos,Valencia
1326212663558356251,Habitación y baño privado con jacuzzi,543675512,Mariana,POBLATS MARITIMS,EL GRAU,39.46261,-0.33631,Private room,64.0,2,0,2000-01-01,0,3,89,0,Sin datos,Valencia
1327425492574598388,Design appartement met tuin,100725734,Tom,EXTRAMURS,LA PETXINA,39.47423,-0.39051,Entire home/apt,124.0,3,0,2000-01-01,0,2,26,0,Sin datos,Valencia
1327483410196531724,Habitación Comparte Valencia,591591362,Adhara,RASCANYA,SANT LLORENS,39.4942,-0.36638,Private room,26.0,1,0,2000-01-01,0,5,12,0,Sin datos,Valencia
1328339260221803706,Ático Centro,127705180,Maria Carmen,CIUTAT VELLA,EL MERCAT,39.47245084574649,-0.3775166527786311,Entire home/apt,259.0,30,0,2000-01-01,0,3,259,0,Sin datos,Valencia
1328363049009548073,Apartamento Oceanographic,513244754,Holidu,POBLATS MARITIMS,EL GRAU,39.46277,-0.33581,Entire home/apt,9000.0,1,0,2000-01-01,0,1,364,0,VT-43315-V,Valencia
1328968229015048885,The Port Beach Valencia Room Iii by Florit Flats,472357754,Marta,POBLATS MARITIMS,EL GRAU,39.4594,-0.33772,Entire home/apt,100.0,1,0,2000-01-01,0,9,294,0,VT-55161-V,Valencia
1328981567928706419,Cálido apartamento cerca centro,671417917,Esther,PATRAIX,PATRAIX,39.463561,-0.3962012,Private room,49.0,1,0,2000-01-01,0,4,364,0,Sin datos,Valencia
1329010904763982765,Excelente vivienda vacacional,671417917,Esther,PATRAIX,PATRAIX,39.46271,-0.39672,Private room,112.0,1,0,2000-01-01,0,4,365,0,Sin datos,Valencia
1329144421949023007,Habitación en Valencia,426719264,Miguel Angel,QUATRE CARRERES,MALILLA,39.44063700314175,-0.3798164814793411,Private room,53.0,1,0,2000-01-01,0,1,0,0,Sin datos,Valencia
1329146836440655545,apartamento en Valencia,659393611,Beatriz,POBLATS DEL SUD,EL SALER,39.35303,-0.32332,Entire home/apt,64.0,1,0,2000-01-01,0,1,337,0,Sin datos,Valencia
1329488616670879799,Buen sitio vacacional,671417917,Esther,PATRAIX,PATRAIX,39.463561,-0.3962012,Private room,61.0,1,0,2000-01-01,0,4,364,0,Sin datos,Valencia
1329683108548814852,Apartamento bonitas vacaciones,671417917,Esther,PATRAIX,SAFRANAR,39.46239,-0.39739,Private room,70.0,1,0,2000-01-01,0,4,358,0,Sin datos,Valencia
1329962887576908123,Piso en el centro de Valencia.,145657044,Solange,CIUTAT VELLA,EL PILAR,39.4749402499338,-0.3814682340771873,Entire home/apt,67.0,31,0,2000-01-01,0,2,365,0,Sin datos,Valencia
1330237876598165946,Piso en el centro de Valencia,145657044,Solange,CIUTAT VELLA,EL PILAR,39.4757,-0.38354,Entire home/apt,67.0,31,0,2000-01-01,0,2,346,0,Sin datos,Valencia
1330929052121136187,Acogedor Estudio en pleno centro,580083669,Angel Jose,EXTRAMURS,LA ROQUETA,39.46697,-0.37741,Entire home/apt,108.0,7,0,2000-01-01,0,4,322,0,Sin datos,Valencia
1330939587710821778,Habitación en casco antiguo,99101373,Paula,CIUTAT VELLA,LA SEU,39.476071952298845,-0.3780771609312912,Private room,99.0,1,0,2000-01-01,0,2,362,0,Sin datos,Valencia
1331099690635025821,GuestReady -Bright & Stylish Duplex in Valencia,672041815,Ashweetha,CIUTAT VELLA,SANT FRANCESC,39.46992267748653,-0.3815027948749524,Entire home/apt,190.0,1,0,2000-01-01,0,1,299,0,Sin datos,Valencia
1331223704117931532,"Valencia Comfort Stay Near Metro, 2 Bed, 1 Bath",667109630,Jose,POBLATS DE L'OEST,BENIMAMET,39.502,-0.42015,Entire home/apt,246.0,1,0,2000-01-01,0,5,78,0,Sin datos,Valencia
1332418883476398818,Central Valencia 2-bedroom flat,71167748,Adam,EXTRAMURS,LA PETXINA,39.475299494343695,-0.3907968856263017,Entire home/apt,185.0,3,0,2000-01-01,0,2,294,0,Sin datos,Valencia
1332796628653852387,Large Private Room near The CIty of Arts and Beach,665576462,Alexander,POBLATS MARITIMS,EL GRAU,39.46000201129735,-0.339711018729385,Private room,40.0,5,0,2000-01-01,0,11,8,0,Sin datos,Valencia
1332797754861904582,Large Private Room near The CIty of Arts and Beach,665576462,Alexander,POBLATS MARITIMS,EL GRAU,39.46021816805536,-0.3395435014612081,Private room,34.0,5,0,2000-01-01,0,11,1,0,Sin datos,Valencia
1333487732858496561,Apartamento Mestalla,672772983,Reino De Esp Laila,EL PLA DEL REAL,MESTALLA,39.4732663,-0.3550343,Entire home/apt,210.0,2,0,2000-01-01,0,1,339,0,Sin datos,Valencia
1333847750514887990,Playa y ciudad en un paso.,244158101,Marina,POBLATS MARITIMS,LA MALVA-ROSA,39.47754969923543,-0.3282054886221885,Entire home/apt,93.0,20,0,2000-01-01,0,1,232,0,Sin datos,Valencia
1333896392041580991,Casa acogedora cerca de la playa,53845919,Esther,POBLATS MARITIMS,CABANYAL-CANYAMELAR,39.46387152083011,-0.3309701755642891,Entire home/apt,79.0,11,0,2000-01-01,0,3,315,0,Sin datos,Valencia
1333907101442479251,Big love,586218376,Maher,POBLATS MARITIMS,CABANYAL-CANYAMELAR,39.46451,-0.33083,Private room,67.0,1,0,2000-01-01,0,5,347,0,Sin datos,Valencia
1334028490099115382,Habitación con encanto,672923291,Amine,JESUS,CAMI REAL,39.43964197537215,-0.3915566695050501,Private room,43.0,1,0,2000-01-01,0,1,87,0,Sin datos,Valencia
1334125300477355493,Estudio lujo nuevo centro ciudad,5305009,Javier,CIUTAT VELLA,EL MERCAT,39.472876210008685,-0.3794011697089913,Entire home/apt,109.0,11,0,2000-01-01,0,3,324,0,Sin datos,Valencia
1334144479973645945,"Cozy apartment with gym, pool and parking",391856951,Vlc.Lovelyplaces,CAMPANAR,SANT PAU,39.4893544,-0.3998888,Entire home/apt,80.0,11,0,2000-01-01,0,11,34,0,Sin datos,Valencia
1334243366925962899,Moderno y Céntrico en Valencia,17784721,Alicia,CIUTAT VELLA,EL MERCAT,39.47283413957472,-0.3805269741393016,Entire home/apt,136.0,1,0,2000-01-01,0,1,233,0,Sin datos,Valencia
1334757344783869814,Habitación Amplia y céntrica,423845704,Agustín,EXTRAMURS,LA ROQUETA,39.464418354908695,-0.3780327206233321,Private room,40.0,1,0,2000-01-01,0,6,133,0,Sin datos,Valencia
1334814223972417969,Formidable Apartments A,673164634,Miriam,CAMINS AL GRAU,LA CREU DEL GRAU,39.46024431668083,-0.340343829662042,Entire home/apt,294.0,1,0,2000-01-01,0,7,365,0,Sin datos,Valencia
1334833208774139688,Zamenhoff 2,12044109,Guillermo Pierre,EXTRAMURS,LA PETXINA,39.47385,-0.39449,Entire home/apt,139.0,1,0,2000-01-01,0,33,359,0,Sin datos,Valencia
1334986532739736996,Casa Hogar,666849222,Arnaldy Suheig,POBLATS MARITIMS,LA MALVA-ROSA,39.47907498718,-0.3313989743920458,Private room,42.0,1,0,2000-01-01,0,1,360,0,Sin datos,Valencia
1335297294202663608,Formidable Apartments B,673164634,Miriam,POBLATS MARITIMS,EL GRAU,39.45822234852202,-0.3388926433993883,Entire home/apt,274.0,1,0,2000-01-01,0,7,353,0,Sin datos,Valencia
1335299998123014488,Formidable Apartments C,673164634,Miriam,POBLATS MARITIMS,EL GRAU,39.45796,-0.33872,Entire home/apt,376.0,1,0,2000-01-01,0,7,363,0,Sin datos,Valencia
1335301835161000200,Formidable Apartments D,673164634,Miriam,POBLATS MARITIMS,EL GRAU,39.45818851229742,-0.3399039636629134,Entire home/apt,284.0,1,0,2000-01-01,0,7,365,0,Sin datos,Valencia
1335303763690871303,Formidable Apartments E,673164634,Miriam,POBLATS MARITIMS,EL GRAU,39.458358282864246,-0.3402194445234762,Entire home/apt,274.0,1,0,2000-01-01,0,7,365,0,Sin datos,Valencia
1335305122660949123,Formidable Apartments F,673164634,Miriam,POBLATS MARITIMS,EL GRAU,39.45800148562154,-0.3406081394591354,Entire home/apt,274.0,1,0,2000-01-01,0,7,365,0,Sin datos,Valencia
1335306717822136685,Formidable Apartments G,673164634,Miriam,CAMINS AL GRAU,LA CREU DEL GRAU,39.46015,-0.34011,Entire home/apt,274.0,1,0,2000-01-01,0,7,365,0,Sin datos,Valencia
1335382488066349148,Modern & Cozy Flat Close to Center,44450805,Sergio,PATRAIX,PATRAIX,39.4660935,-0.3912804,Entire home/apt,137.0,4,0,2000-01-01,0,37,118,0,Sin datos,Valencia
