id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
1102341895754139123,Casa Valencia,562930234,Seda,QUATRE CARRERES,MONT-OLIVET,39.4595328,-0.3643133,Entire home/apt,125,2,18,2024-12-29,1.48,1,238,18,22000-GV22SICA
1102600082626398888,Duplex en El carmen,55363968,Jose,CIUTAT VELLA,EL CARME,39.47947,-0.37757,Entire home/apt,83,1,56,2025-03-01,4.52,2,190,52,VT38387-V
1102647136956146257,Artes 5/14,37122909,Marisa Make It Med,EL PLA DEL REAL,EXPOSICIO,39.4768664660702,-0.3604738922860754,Entire home/apt,169,2,36,2025-03-11,2.96,12,102,36,
1102652180635491626,Artes 6/14,37122909,Marisa Make It Med,EL PLA DEL REAL,EXPOSICIO,39.47618300118652,-0.3588005763407736,Entire home/apt,150,1,46,2025-02-21,3.76,12,64,45,
1102714448997400599,Double room with balcony in heart of Ruzafa,30686512,Holly,L'EIXAMPLE,RUSSAFA,39.46166438030267,-0.3713183136132995,Private room,80,1,0,,,3,5,0,
1102778513025134792,artes apartment 1 of 14,37122909,Marisa Make It Med,EL PLA DEL REAL,EXPOSICIO,39.476840729666534,-0.3603194462359444,Entire home/apt,141,2,12,2025-03-10,0.99,12,117,12,
1102815673338721744,Habitación céntrica 1,435998904,Johanna C,LA SAIDIA,TRINITAT,39.48156704358641,-0.3687401363286328,Private room,39,1,4,2024-05-22,0.38,2,43,4,
1102844887169116430,Enjoy Valencia: Deluxe Apartment with Terrace,411693313,Rent With Us,BENICALAP,BENICALAP,39.49368,-0.39667,Entire home/apt,177,1,33,2024-11-23,2.66,1,241,32,VT-53143-V
1102969452299386550,2号房源，供两人入住的独立房间，共用公寓,376277456,Ivan Y Lydia,ALGIROS,L'AMISTAT,39.47106953710693,-0.35243227769283497,Private room,34,1,51,2025-02-25,4.27,3,50,51,
1103414005909036617,II Habitación y terraza privada,60187479,Toni,EL PLA DEL REAL,CIUTAT UNIVERSITARIA,39.47651044708144,-0.35521027885131895,Private room,34,29,2,2025-01-19,0.20,5,364,2,
1103603502347838343,Vacansis Valencia Loft Bajo Plus Ultra,261149179,Ivan,QUATRE CARRERES,EN CORTS,39.45593,-0.37344,Entire home/apt,64,1,15,2024-12-02,1.29,7,289,15,
1103627714394635772,Independent Compact Top-Floor Studio in Apartment,10385073,Russell,QUATRE CARRERES,EN CORTS,39.45621,-0.3709,Entire home/apt,117,2,26,2025-01-25,2.11,4,190,25,
1103772397074711868,Beautiful central city apartment with terrace,130859610,Mercedes,CIUTAT VELLA,EL PILAR,39.47235,-0.38003,Entire home/apt,76,10,2,2024-08-03,0.23,1,273,2,
1104101282540778290,"apartamento confort y servicios , bien ubicado",91079252,Ana,ALGIROS,L'AMISTAT,39.47166,-0.35009,Private room,65,1,35,2025-03-04,2.88,1,279,35,
1104131536844324089,Apartamento Río Turia 2,565013447,Maria Laura,L'OLIVERETA,NOU MOLES,39.47327207987499,-0.39585173023133935,Entire home/apt,134,1,2,2025-01-05,0.71,1,135,2,
1104142392927717934,Habitación doble en piso céntrico (01),565089995,Antonio,L'EIXAMPLE,RUSSAFA,39.45986253072509,-0.3708142674591053,Private room,44,2,36,2024-11-17,3.09,1,11,36,
1104177674543216160,Piso reformado frente a viveros,565097581,Andres,LA SAIDIA,TRINITAT,39.48415,-0.36721,Entire home/apt,183,6,6,2024-12-02,0.66,1,171,6,
1104192981419402000,Apartment San Pedro IV,154048802,René,POBLATS MARITIMS,CABANYAL-CANYAMELAR,39.4712572,-0.331303,Entire home/apt,,3,15,2024-12-02,1.36,27,0,15,
1104219958851590806,"Apartamento, centro de Valencia,",565107610,Violeta,EXTRAMURS,ARRANCAPINS,39.461761441939984,-0.38361267701469476,Entire home/apt,,2,22,2024-12-31,1.81,1,245,22,
1104273918926181819,Apartment San Pedro V,154048802,René,POBLATS MARITIMS,CABANYAL-CANYAMELAR,39.4712572,-0.331303,Entire home/apt,104,3,13,2024-10-27,1.25,27,192,13,
1104350315238351606,Alquiler habitación matrimonial,441941977,Andreso Carlos,BENICALAP,BENICALAP,39.49408206338085,-0.3876168331380365,Private room,44,2,0,,,1,267,0,
1104389365471795587,Chic New Studio in Ruzafa,10385073,Russell,QUATRE CARRERES,EN CORTS,39.456591709561856,-0.3731081129440285,Entire home/apt,93,1,6,2024-05-06,0.48,4,19,5,
1104397929215902811,Habitación luminosa,334232065,Francia,POBLATS MARITIMS,BETERO,39.47267935489934,-0.3346092626452446,Private room,25,1,3,2024-03-24,0.25,2,162,3,
1104454022538409520,"Súper céntrico, con despacho y balcón!",565188725,Paula,EXTRAMURS,LA ROQUETA,39.46464863849843,-0.37967405581970537,Entire home/apt,113,29,5,2025-02-01,0.56,1,184,5,
1104858020186747731,Cómoda habitación,565282549,Hayn,LA SAIDIA,TORMOS,39.4886,-0.37793,Private room,40,1,0,,,1,262,0,
1104870668154279515,Travel Habitat Patraix Tiny Terrace,97229818,Travel Habitat,PATRAIX,VARA DE QUART,39.46315039216314,-0.39803776269724667,Entire home/apt,207,1,0,,,60,321,0,
1104870805864645702,Travel Habitat Sant Isidre Suite,97229818,Travel Habitat,PATRAIX,SANT ISIDRE,39.45196,-0.40275,Entire home/apt,135,1,1,2024-04-22,0.09,60,330,1,
1104871121693654504,Travel Habitat Mediterranean Suites 9,97229818,Travel Habitat,CAMINS AL GRAU,AIORA,39.46410541688069,-0.3378963988178349,Entire home/apt,138,1,2,2024-07-08,0.20,60,306,2,
1104871329893379285,Travel Habitat Mediterranean Suites 6,97229818,Travel Habitat,CAMINS AL GRAU,AIORA,39.46433,-0.34,Entire home/apt,95,1,2,2024-04-22,0.17,60,302,2,
1104876233944084578,(B) Modern self-contained loft near city center,49269897,Judith Paola,JESUS,LA RAIOSA,39.4573464,-0.3885391,Entire home/apt,80,2,33,2025-03-02,2.82,3,228,33,VT-54628-V
1104960922893368508,Ideal room - Penthouse & Terrace & Port,34985219,Alba,POBLATS MARITIMS,EL GRAU,39.45934,-0.33413,Private room,78,3,26,2025-02-26,2.18,1,16,26,
1105002592816843899,Habitación Gran Vía Germanias ( Ruzafa),154659186,Julian Ignacio,L'EIXAMPLE,RUSSAFA,39.4637,-0.37431,Private room,61,15,0,,,11,2,0,
1105024456148869943,Bonito apartamento junto al AVE,2850884,Julio,JESUS,LA RAIOSA,39.462074487962425,-0.3871615523131317,Entire home/apt,,3,46,2025-03-10,3.79,17,165,46,VT-462721-V
1105098105019123768,Luminoso Apartamento Valencia,65954117,Emilio,CAMINS AL GRAU,AIORA,39.46871,-0.34851,Entire home/apt,103,2,6,2024-05-26,0.49,1,4,6,
1105115363627249533,Habitación en Valencia,119326933,Bryan,POBLATS MARITIMS,LA MALVA-ROSA,39.479048598753785,-0.3317097947001457,Private room,35,1,64,2025-03-11,5.26,1,153,64,
1105125169218803102,Habitacion amplia junto Universidades A,60187479,Toni,EL PLA DEL REAL,CIUTAT UNIVERSITARIA,39.47687178905372,-0.35427124042003905,Private room,27,15,0,,,5,269,0,
1105381856066584928,Piso situado en zona tranquila,185329807,Simona Daniela,CAMPANAR,CAMPANAR,39.48203999640219,-0.3883924173017674,Entire home/apt,194,1,58,2025-03-09,4.77,1,332,58,
1105539146593260142,Casa luminosa y habitación amplia,250156218,Maria,BENICALAP,BENICALAP,39.49009034930074,-0.38643423467874527,Private room,38,1,0,,,1,264,0,
1105665154109413479,Marti 13,543129726,Natalia,L'EIXAMPLE,LA GRAN VIA,39.46451751168444,-0.37009220000000065,Entire home/apt,,1,0,,,25,0,0,
1105731911432681967,Loft en el corazón de Valencia.,196891718,Hector Antonio,L'EIXAMPLE,RUSSAFA,39.45925,-0.37039,Entire home/apt,110,1,50,2025-03-11,4.03,3,210,48,
1105809119664189338,Piso perfecto para fallas.,103197921,Pepe,CIUTAT VELLA,EL CARME,39.4819870463583,-0.38152397886415657,Entire home/apt,234,1,0,,,1,269,0,
1105877056460170793,Brand New Cozy City Centre Flat. Reg. VT-54431-V,66361577,Carlos,JESUS,LA RAIOSA,39.45755,-0.388538,Entire home/apt,104,1,45,2025-03-08,3.70,1,324,45,
1105880875861640834,Loft moderno reformado en el Centro de Valencia,565556666,Julio,LA SAIDIA,TRINITAT,39.48538,-0.36722,Entire home/apt,143,3,23,2024-12-29,1.90,1,143,23,VT-54630-V
1106261813495778786,"Mini Loft for 2, Bathroom, Balcony, Kitchenette",329239048,Linli,POBLATS MARITIMS,NATZARET,39.4472923,-0.3336338,Entire home/apt,79,1,54,2025-02-25,4.35,8,273,52,
1106286455555523005,"2 bed with sunny terrace, Ruzafa",30686512,Holly,L'EIXAMPLE,RUSSAFA,39.46125,-0.37264,Entire home/apt,,7,3,2024-09-19,0.28,3,0,3,
1106500997596593279,Habitación cerca del Carmen,49112542,Mafalda,LA SAIDIA,SANT ANTONI,39.48718,-0.37189,Private room,57,4,30,2025-03-09,2.45,1,116,29,
1106530464608729434,¡Hogar fantástico!,5946580,Nahuel,CAMINS AL GRAU,LA CREU DEL GRAU,39.46043430544243,-0.34370729280903045,Entire home/apt,130,5,1,2024-08-05,0.13,36,61,1,
1106586777796641273,Piso Valencia 3 dormitorios.,512523361,Iván,BENICALAP,BENICALAP,39.49773266150449,-0.38830659588821276,Entire home/apt,120,2,2,2024-05-12,0.19,1,263,2,vt3816
1107025191079971466,"Super Apartament 3rooms, 2 Bth, Ac wifi",211991268,ValenciaGUEST,QUATRE CARRERES,EN CORTS,39.45629,-0.37175,Entire home/apt,175,1,32,2025-02-28,2.70,72,170,32,VT-41357V
1107036922511016051,Loft único en el centro,427308920,Julio,EXTRAMURS,ARRANCAPINS,39.464404950591806,-0.38066018822314357,Entire home/apt,137,3,26,2025-03-10,2.25,9,274,26,
1107081197390538533,Apartamento en valencia centro 2,565838630,Heidy,EXTRAMURS,LA ROQUETA,39.46690559729548,-0.37853680551052094,Entire home/apt,138,2,59,2025-03-14,4.90,4,28,59,
1107159376211682816,Piso increíble en pleno Carmen,104348482,Pilar,CIUTAT VELLA,EL CARME,39.4768,-0.37823,Entire home/apt,364,2,28,2025-01-05,2.45,9,227,28,
1107254622847437498,Cómoda habitación en Valencia,48164365,Francisco,QUATRE CARRERES,MONT-OLIVET,39.46080222070138,-0.36040659195790553,Private room,,2,35,2025-03-02,2.88,2,42,35,
1107287281437980392,Apartamento en valencia centro 3,565838630,Heidy,EXTRAMURS,LA ROQUETA,39.466848649060154,-0.3785371407866478,Entire home/apt,157,2,84,2025-03-14,6.90,4,110,84,
1107292397909064964,Habitación entre playa y centro ciudad,60187479,Toni,EL PLA DEL REAL,CIUTAT UNIVERSITARIA,39.478116242192115,-0.35517543351864733,Private room,28,28,0,,,5,365,0,
1107320012330591651,Spacious and cosy flat,154048802,René,POBLATS MARITIMS,CABANYAL-CANYAMELAR,39.47418620000001,-0.3280273,Entire home/apt,143,3,19,2024-10-31,1.62,27,262,19,
1107372763388327072,Gran loft - A,565921725,Josue,CAMINS AL GRAU,AIORA,39.46651,-0.34774,Entire home/apt,124,2,32,2024-11-11,2.64,2,297,32,
1107381716470520617,Apartamento en valencia centro 4,565838630,Heidy,EXTRAMURS,LA ROQUETA,39.46638951593382,-0.3794191810634608,Entire home/apt,109,2,59,2025-03-09,4.85,4,62,59,
1107395687996220114,Maravilloso Loft - B,565921725,Josue,CAMINS AL GRAU,AIORA,39.46828268453417,-0.34751820184066357,Entire home/apt,124,2,25,2024-10-27,2.06,2,293,25,
1107667144905478950,Room in Cabanyal w/ private bathroom,216092611,Paola Michelle,POBLATS MARITIMS,CABANYAL-CANYAMELAR,39.46671,-0.33145,Private room,81,3,1,2024-03-19,0.08,1,54,1,
1107676875139119394,Flat near to the centre (A),565986929,Dionisio,LA SAIDIA,MARXALENES,39.487063165679196,-0.38508200341298426,Entire home/apt,84,1,90,2025-03-02,7.40,4,319,90,
1107677492561772348,Apartamento con encanto EL PALMÉ VT55582V,67184747,Carlos,ALGIROS,CIUTAT JARDI,39.47156,-0.34824,Entire home/apt,90,1,26,2025-03-01,2.15,16,19,26,VT55582V
1107722373064592407,La ciudad a tu alcance,479097439,Kevin,CAMPANAR,LES TENDETES,39.48051257111061,-0.3856285779232318,Private room,41,1,31,2025-03-13,2.58,2,86,31,
1107727660786657070,Flat near to the city centre (B),565986929,Dionisio,LA SAIDIA,MARXALENES,39.48656,-0.38488,Entire home/apt,96,1,94,2025-03-14,7.73,4,193,94,
1107802998613426854,The Patraix Apartment 01 by Florit Flats,565658273,Marta,PATRAIX,PATRAIX,39.46078057697021,-0.38937540081973665,Entire home/apt,300,1,1,2024-03-17,0.08,5,282,1,VT-54634-V
1107803519915163783,The Patraix Apartment 02 by Florit Flats,565658273,Marta,JESUS,L'HORT DE SENABRE,39.45171,-0.39258,Entire home/apt,379,1,16,2025-01-26,1.32,5,218,16,VT-54633-V
1107968229269949452,Espacioso Apartamento con Vistas Excelentes,540155274,Carmen,CAMINS AL GRAU,LA CREU DEL GRAU,39.4635786,-0.3472739,Entire home/apt,173,1,54,2025-03-09,4.43,1,227,54,ESFCNT00004606100095702400000000000000000000000000003
1108072732840799059,appartement centre de Valence,214670589,Franck,EXTRAMURS,LA PETXINA,39.4698039,-0.3898484,Entire home/apt,92,1,4,2024-11-04,0.77,1,339,4,
1108397537336901293,Sol y Playa 2,22772079,Lusi,POBLATS MARITIMS,CABANYAL-CANYAMELAR,39.4646494744546,-0.33018096585778817,Entire home/apt,116,3,43,2025-02-17,3.87,2,32,43,
1108467657540614429,Habitación en Valencia,7813604,Ezequiel,L'EIXAMPLE,RUSSAFA,39.459663185389495,-0.3692337110979304,Private room,50,1,2,2024-03-19,0.16,1,269,2,
1108490470371276129,Apartamento ideal 2 personas,393247148,Carlos,RASCANYA,ELS ORRIOLS,39.49477398053504,-0.3717545047402382,Entire home/apt,108,3,0,,,1,269,0,
1108498881423207999,Habitacion Estación norte,334446639,Mari,EXTRAMURS,LA ROQUETA,39.4657267,-0.3786517,Private room,64,2,1,2024-04-20,0.09,4,223,1,
1108692546501877463,Autocheck-in| Cama Queen|12 Min Old Town| Parking,558878496,Gemma,POBLATS MARITIMS,EL GRAU,39.46233737612884,-0.3349074751527918,Private room,49,1,81,2025-03-08,6.64,22,43,81,
1108717675014789704,Cozy room in exelent location 2,48143452,Radek,CAMINS AL GRAU,LA CREU DEL GRAU,39.4597943,-0.3413846,Private room,26,1,0,,,2,235,0,
1108759037678152550,Habitación con baño privado,36395275,Luli,LA SAIDIA,SANT ANTONI,39.49110340566489,-0.3739380439343569,Private room,37,3,11,2024-11-04,0.91,2,4,11,
1108784411851061175,Fallas 2024 Valencia centro 2-4,523294694,Raul,EXTRAMURS,LA ROQUETA,39.463993370986785,-0.37841228557644907,Private room,169,1,0,,,3,83,0,
1108809483232134801,Apartamento  playa Malvarrosa,566227125,Ángel,POBLATS MARITIMS,LA MALVA-ROSA,39.47586418509896,-0.3298832103610039,Entire home/apt,109,3,34,2025-03-01,2.83,1,173,34,
1109217199080581180,"Muy luminoso, centro, WIFI y AC",7457163,Laura,EXTRAMURS,LA ROQUETA,39.46689,-0.3809,Entire home/apt,,3,9,2025-01-27,0.94,2,27,9,
1109223094718526152,Apartamento Loft,566306114,Ochenta Y Siete LLAVES,EXTRAMURS,LA PETXINA,39.47655,-0.39173,Entire home/apt,82,1,12,2024-10-26,1.03,3,278,12,VT-54587-V
1109404054969768768,Encanto Urbano A metros de los Jardines del Turia,678437,Maria Elvira,LA SAIDIA,MARXALENES,39.4852556781271,-0.381367791743076,Entire home/apt,88,3,4,2024-05-24,0.34,3,17,4,
1109441554557850949,Habitación limpia y bonita.,29049245,Esperanza,L'OLIVERETA,NOU MOLES,39.4698541,-0.4041532,Private room,58,2,8,2024-12-02,0.66,2,164,8,
1109532255887030193,"NUEVO Apto. C - Cerca del metro, la playa y Turia",546607750,Dmitry,ALGIROS,CIUTAT JARDI,39.472065250081734,-0.3479964730163565,Entire home/apt,140,1,41,2025-02-28,3.38,3,204,41,VT-54413-V
1109540083760009423,Playa de la Malvarrosa,566398752,Green Energy Professional Consulting,POBLATS MARITIMS,LA MALVA-ROSA,39.47711,-0.32714,Entire home/apt,132,3,34,2025-03-09,2.96,1,160,34,
1109563202012592056,Alquiler vacacional,430843645,Carmen,CAMINS AL GRAU,AIORA,39.46275990717794,-0.33939311735583066,Entire home/apt,,3,37,2024-12-02,3.05,1,0,37,
1109896993914509280,(A) Modern self-contained loft near city center,49269897,Judith Paola,JESUS,LA RAIOSA,39.4573464,-0.3885391,Entire home/apt,86,2,23,2025-02-17,2.06,3,73,23,VT-54628-V
1109969858793487670,Habitación con baño privado,106423765,Ramon,BENIMACLET,BENIMACLET,39.48701,-0.36424,Private room,,30,1,2024-05-30,0.10,9,12,1,
1109980220891644078,Habitación con baño privado II,106423765,Ramon,EL PLA DEL REAL,JAUME ROIG,39.48477,-0.36239,Private room,24,15,4,2025-02-03,0.67,9,78,4,
1109995429081729948,Hermoso ático con dos terrazas cerca del mar,566497734,Juan,POBLATS MARITIMS,CABANYAL-CANYAMELAR,39.4640314,-0.3334174,Entire home/apt,131,3,31,2025-03-09,2.57,2,156,31,
1110064321513169568,Apartment 87Llaves*Valen.Centro,566306114,Ochenta Y Siete LLAVES,EXTRAMURS,LA PETXINA,39.47655,-0.39173,Entire home/apt,86,1,54,2025-03-09,4.88,3,319,54,VT-54584-V
1110079076568260864,Apartment 87Llaves*Valen.Centro- Amplia Terraza,566306114,Ochenta Y Siete LLAVES,EXTRAMURS,LA PETXINA,39.47655,-0.39173,Entire home/apt,94,2,16,2025-02-27,1.37,3,326,16,VT-54585-V
1110153478122902469,Jardines del Turia Studio - Calidad y Confort,678437,Maria Elvira,LA SAIDIA,MARXALENES,39.48519,-0.38318,Entire home/apt,157,3,1,2024-03-20,0.08,3,24,1,
1110187892422698443,Alojamiento entero,566555067,Martín Daniel,CAMPANAR,EL CALVARI,39.48677162823277,-0.3885585442185402,Entire home/apt,101,2,27,2025-03-09,2.23,1,116,27,
1110200636787207468,Eco Suite mediterránea 1,425428991,Tatyana,CAMPANAR,CAMPANAR,39.47923084585335,-0.39298592635920004,Entire home/apt,84,1,45,2025-03-02,3.79,19,164,45,
1110286692736956947,Casa Pancho ChillOut | Oceanographic| City of Arts,566587272,Francisco,POBLATS MARITIMS,NATZARET,39.44793054111544,-0.333683246710138,Entire home/apt,102,2,10,2025-02-16,0.82,1,217,10,53755
1110542418220418855,Habitación doble cerca del centro,491329063,Noemi,JESUS,LA RAIOSA,39.4547412,-0.3865575,Private room,66,2,2,2024-10-01,0.16,2,269,2,
1110667411908115869,Apartamento moderno en Valencia.,566665653,Dmitrii,CAMINS AL GRAU,AIORA,39.465681471130324,-0.34265013654952164,Entire home/apt,98,2,62,2025-03-12,5.34,1,32,62,VT-54336-V
1110680681884097677,Esmeralda apartment,74140841,Jakub & Maria,POBLATS MARITIMS,CABANYAL-CANYAMELAR,39.4702793,-0.3295144,Entire home/apt,,2,53,2025-03-11,4.37,3,3,53,VT-54624-V
1110705136840547877,Single room in a central & cozy flat,30152640,Patricia,CAMPANAR,LES TENDETES,39.48159069777114,-0.3859493926880027,Private room,54,1,0,,,1,269,0,
1110741215079894156,Estudio Chic Osito Hub A,561309948,Andrea,CAMINS AL GRAU,AIORA,39.46717142283894,-0.34798964377046854,Entire home/apt,83,1,2,2024-08-11,0.18,34,281,2,
1110750462723669844,Stylish Loft in Vibrant Valencia,566684288,Manoel,QUATRE CARRERES,EN CORTS,39.45550367843526,-0.3719269414400772,Entire home/apt,83,3,34,2025-03-02,3.00,2,121,34,VT-53472-V
1110752747120646859,Estudio Chic Osito Hub C 4 Pax,561309948,Andrea,CAMINS AL GRAU,AIORA,39.4653794987192,-0.3477358658929227,Entire home/apt,107,1,17,2025-02-26,1.41,34,276,17,
1110758430416849410,Bonito apartamento en Valencia,61975142,Daniel,CAMINS AL GRAU,AIORA,39.46874890000001,-0.349075,Entire home/apt,78,2,27,2025-02-28,2.36,2,330,27,VT-56414-V
1110770998585931401,habitación en Valencia,228044250,Sergio,LA SAIDIA,SANT ANTONI,39.48683,-0.37589,Private room,25,7,0,,,4,264,0,
1110772266722101963,Estudio Chic Osito Hub B,561309948,Andrea,CAMINS AL GRAU,AIORA,39.46767273208081,-0.3479658825720672,Entire home/apt,83,1,9,2025-02-19,0.75,34,253,9,
1110817697141937406,Habitación en Valencia,228044250,Sergio,POBLATS DE L'OEST,BENIMAMET,39.50100043579179,-0.41986850251816493,Private room,40,15,0,,,4,270,0,
1110821279745595627,The Patraix Apartment 04 by Florit Flats,565658273,Marta,PATRAIX,PATRAIX,39.46240661452057,-0.3899565344291792,Entire home/apt,352,1,11,2024-11-11,0.91,5,211,11,VT-54635-V
1110822196362511910,Habitación en Valencia,228044250,Sergio,POBLATS DE L'OEST,BENIMAMET,39.50076,-0.42023,Private room,40,15,0,,,4,270,0,
1110825749738111039,Habitación en Valencia,228044250,Sergio,POBLATS DE L'OEST,BENIMAMET,39.50122,-0.41837,Private room,,15,0,,,4,269,0,
1110837199092620625,Cozy Loft in Valencia,566684288,Manoel,QUATRE CARRERES,MONT-OLIVET,39.4568682,-0.3655396,Entire home/apt,71,3,35,2025-02-23,3.05,2,77,35,VT-53477-V
1110848072684708639,New apartamento Oldtown,463199196,Asuncion,CIUTAT VELLA,LA XEREA,39.47383,-0.37144,Entire home/apt,305,3,23,2025-03-02,1.98,3,130,23,
1110958053116122321,"Las Arenas Suites 2
Fallas en Valencia",566747909,Alicia,POBLATS MARITIMS,CABANYAL-CANYAMELAR,39.4656992,-0.3316078,Entire home/apt,96,2,18,2025-03-01,1.61,3,180,18,
1111060446943473205,Torres Serranos Historic Center apt w/ fast WiFi,391856951,Vlc.Lovelyplaces,CIUTAT VELLA,LA SEU,39.4786398,-0.3742297,Entire home/apt,93,11,10,2024-10-03,0.86,11,164,10,
1111237126445731351,Eco Suite mediterránea 2 camp,425428991,Tatyana,CAMPANAR,CAMPANAR,39.48340731433882,-0.3930696779260341,Entire home/apt,111,1,35,2025-03-05,2.88,19,161,35,
1111310761094059436,Ruzafa Green 5 minuts del centro,463178968,Natividad,QUATRE CARRERES,EN CORTS,39.4551688,-0.3720067,Entire home/apt,,365,55,2025-03-03,4.53,4,248,55,
1111323468831294010,Very nice studio in the center,521596913,Bohdana,L'EIXAMPLE,EL PLA DEL REMEI,39.46887938624082,-0.37091987602092613,Entire home/apt,90,1,15,2024-10-07,1.23,1,344,15,
1111392557594949464,Almar 52 Suites  Jardin,308967204,Coroa Gestion,POBLATS MARITIMS,CABANYAL-CANYAMELAR,39.463999406188734,-0.32462577425830613,Private room,116,1,0,,,17,126,0,
1111394875649599783,Bajo a estrenar en pleno centro,373199681,Federico,EXTRAMURS,LA PETXINA,39.47557914967935,-0.39215039289919973,Entire home/apt,217,1,45,2025-02-16,3.71,1,115,45,
1111398499684117224,Habitación ámplia en piso comp.,19452082,Salvador,QUATRE CARRERES,EN CORTS,39.45595660162066,-0.3739126207540237,Private room,39,5,1,2024-09-22,0.17,14,264,1,
1111412715336468290,"amazing big room , very central",19452082,Salvador,EXTRAMURS,ARRANCAPINS,39.46458736338912,-0.3862107378981805,Private room,44,5,0,,,14,265,0,
1111448750438955857,Cozy Modernist Ruzafa Apartment,24442960,José,QUATRE CARRERES,EN CORTS,39.45918103870828,-0.3703212695556332,Entire home/apt,148,5,3,2024-08-18,0.33,3,74,3,
